anio,periodo,codigo_encuesta,encuesta,modulo,verpreguntas,verficha,spss,stata,csv,encuesta_ref,unnamed:_0,dbf,codigo_modulo
2011,18,293,Encuesta Nacional de Programas Presupuestales - ENAPRES,Producción de la Actividad Pecuaria 1,"javascript:VerPreguntas('293','147','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','Producci%F3n+de+la+Actividad+Pecuaria+1')","javascript:VerFicha('293','147')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/293-Modulo147.zip,,,enapres,14.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/293-Modulo147.zip,116
2011,18,293,Encuesta Nacional de Programas Presupuestales - ENAPRES,Producción de la Actividad Pecuaria 2,"javascript:VerPreguntas('293','148','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','Producci%F3n+de+la+Actividad+Pecuaria+2')","javascript:VerFicha('293','148')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/293-Modulo148.zip,,,enapres,15.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/293-Modulo148.zip,117
2011,18,293,Encuesta Nacional de Programas Presupuestales - ENAPRES,SubProductos Pecuarios,"javascript:VerPreguntas('293','149','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','SubProductos+Pecuarios')","javascript:VerFicha('293','149')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/293-Modulo149.zip,,,enapres,16.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/293-Modulo149.zip,149
2011,18,293,Encuesta Nacional de Programas Presupuestales - ENAPRES,Buenas Prácticas Pecuarias,"javascript:VerPreguntas('293','150','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','Buenas+Pr%E1cticas+Pecuarias')","javascript:VerFicha('293','150')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/293-Modulo150.zip,,,enapres,17.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/293-Modulo150.zip,150
2011,18,293,Encuesta Nacional de Programas Presupuestales - ENAPRES,Tecnología Pecuaria,"javascript:VerPreguntas('293','151','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','Tecnolog%EDa+Pecuaria')","javascript:VerFicha('293','151')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/293-Modulo151.zip,,,enapres,18.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/293-Modulo151.zip,151
2011,18,293,Encuesta Nacional de Programas Presupuestales - ENAPRES,Inocuidad,"javascript:VerPreguntas('293','152','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','Inocuidad')","javascript:VerFicha('293','152')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/293-Modulo152.zip,,,enapres,19.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/293-Modulo152.zip,152
2011,18,293,Encuesta Nacional de Programas Presupuestales - ENAPRES,Servicios de Extensión Agraria,"javascript:VerPreguntas('293','153','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','Servicios+de+Extensi%F3n+Agraria')","javascript:VerFicha('293','153')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/293-Modulo153.zip,,,enapres,20.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/293-Modulo153.zip,121
2011,18,293,Encuesta Nacional de Programas Presupuestales - ENAPRES,Financiamiento,"javascript:VerPreguntas('293','154','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','Financiamiento')","javascript:VerFicha('293','154')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/293-Modulo154.zip,,,enapres,21.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/293-Modulo154.zip,122
2011,18,293,Encuesta Nacional de Programas Presupuestales - ENAPRES,Costos de Producción de la Actividad Agropecuaria,"javascript:VerPreguntas('293','155','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','Costos+de+Producci%F3n+de+la+Actividad+Agropecuaria')","javascript:VerFicha('293','155')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/293-Modulo155.zip,,,enapres,22.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/293-Modulo155.zip,155
2012,18,325,Encuesta Nacional de Programas Presupuestales - ENAPRES,Características de la Vivienda y del Hogar - Urbano y Rural,"javascript:VerPreguntas('325','169','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','Caracter%EDsticas+de+la+Vivienda+y+del+Hogar+%2D+Urbano+y+Rural')","javascript:VerFicha('325','169')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/325-Modulo169.zip,,,enapres,0.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/325-Modulo169.zip,133
2012,18,325,Encuesta Nacional de Programas Presupuestales - ENAPRES,Características de los Residentes habituales del Hogar - Urbano y Rural,"javascript:VerPreguntas('325','170','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','Caracter%EDsticas+de+los+Residentes+habituales+del+Hogar+%2D+Urbano+y+Rural')","javascript:VerFicha('325','170')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/325-Modulo170.zip,,,enapres,1.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/325-Modulo170.zip,170
2012,18,325,Encuesta Nacional de Programas Presupuestales - ENAPRES,Servicios Educativos Básicos - Urbano y Rural,"javascript:VerPreguntas('325','171','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','Servicios+Educativos+B%E1sicos+%2D+Urbano+y+Rural')","javascript:VerFicha('325','171')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/325-Modulo171.zip,,,enapres,2.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/325-Modulo171.zip,135
2012,18,325,Encuesta Nacional de Programas Presupuestales - ENAPRES,Telecomunicación Rural,"javascript:VerPreguntas('325','172','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','Telecomunicaci%F3n+Rural')","javascript:VerFicha('325','172')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/325-Modulo172.zip,,,enapres,3.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/325-Modulo172.zip,104
2012,18,325,Encuesta Nacional de Programas Presupuestales - ENAPRES,Seguridad Ciudadana - Urbano,"javascript:VerPreguntas('325','173','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','Seguridad+Ciudadana+%2D+Urbano')","javascript:VerFicha('325','173')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/325-Modulo173.zip,,,enapres,4.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/325-Modulo173.zip,137
2012,18,325,Encuesta Nacional de Programas Presupuestales - ENAPRES,Empleo - Urbano y Rural,"javascript:VerPreguntas('325','174','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','Empleo+%2D+Urbano+y+Rural')","javascript:VerFicha('325','174')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/325-Modulo174.zip,,,enapres,5.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/325-Modulo174.zip,138
2012,18,325,Encuesta Nacional de Programas Presupuestales - ENAPRES,Características de la Actividad y explotación agropecuaria 1,"javascript:VerPreguntas('325','175','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','Caracter%EDsticas+de+la+Actividad+y+explotaci%F3n+agropecuaria+1')","javascript:VerFicha('325','175')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/325-Modulo175.zip,,,enapres,6.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/325-Modulo175.zip,175
2012,18,325,Encuesta Nacional de Programas Presupuestales - ENAPRES,Características de la Actividad y explotación agropecuaria 2,"javascript:VerPreguntas('325','176','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','Caracter%EDsticas+de+la+Actividad+y+explotaci%F3n+agropecuaria+2')","javascript:VerFicha('325','176')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/325-Modulo176.zip,,,enapres,7.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/325-Modulo176.zip,176
2012,18,325,Encuesta Nacional de Programas Presupuestales - ENAPRES,Superficie Sembrada y Cosechada de los Cultivos,"javascript:VerPreguntas('325','177','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','Superficie+Sembrada+y+Cosechada+de+los+Cultivos')","javascript:VerFicha('325','177')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/325-Modulo177.zip,,,enapres,8.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/325-Modulo177.zip,141
2012,18,325,Encuesta Nacional de Programas Presupuestales - ENAPRES,Características de los Cultivos Cosechados,"javascript:VerPreguntas('325','178','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','Caracter%EDsticas+de+los+Cultivos+Cosechados')","javascript:VerFicha('325','178')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/325-Modulo178.zip,,,enapres,9.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/325-Modulo178.zip,142
2012,18,325,Encuesta Nacional de Programas Presupuestales - ENAPRES,Producción y Destino de los Cultivos Cosechados,"javascript:VerPreguntas('325','179','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','Producci%F3n+y+Destino+de+los+Cultivos+Cosechados')","javascript:VerFicha('325','179')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/325-Modulo179.zip,,,enapres,10.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/325-Modulo179.zip,143
2012,18,325,Encuesta Nacional de Programas Presupuestales - ENAPRES,SubProductos Agricolas,"javascript:VerPreguntas('325','180','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','SubProductos+Agricolas')","javascript:VerFicha('325','180')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/325-Modulo180.zip,,,enapres,11.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/325-Modulo180.zip,180
2012,18,325,Encuesta Nacional de Programas Presupuestales - ENAPRES,Buenas Prácticas Agricolas,"javascript:VerPreguntas('325','181','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','Buenas+Pr%E1cticas+Agricolas')","javascript:VerFicha('325','181')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/325-Modulo181.zip,,,enapres,12.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/325-Modulo181.zip,181
2012,18,325,Encuesta Nacional de Programas Presupuestales - ENAPRES,Producción de la Actividad Pecuaria 1,"javascript:VerPreguntas('325','182','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','Producci%F3n+de+la+Actividad+Pecuaria+1')","javascript:VerFicha('325','182')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/325-Modulo182.zip,,,enapres,13.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/325-Modulo182.zip,116
2012,18,325,Encuesta Nacional de Programas Presupuestales - ENAPRES,Producción de la Actividad Pecuaria 2,"javascript:VerPreguntas('325','183','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','Producci%F3n+de+la+Actividad+Pecuaria+2')","javascript:VerFicha('325','183')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/325-Modulo183.zip,,,enapres,14.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/325-Modulo183.zip,117
2012,18,325,Encuesta Nacional de Programas Presupuestales - ENAPRES,SubProductos Pecuarios,"javascript:VerPreguntas('325','184','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','SubProductos+Pecuarios')","javascript:VerFicha('325','184')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/325-Modulo184.zip,,,enapres,15.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/325-Modulo184.zip,149
2012,18,325,Encuesta Nacional de Programas Presupuestales - ENAPRES,Buenas Prácticas Pecuarias,"javascript:VerPreguntas('325','185','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','Buenas+Pr%E1cticas+Pecuarias')","javascript:VerFicha('325','185')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/325-Modulo185.zip,,,enapres,16.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/325-Modulo185.zip,150
2012,18,325,Encuesta Nacional de Programas Presupuestales - ENAPRES,Inocuidad,"javascript:VerPreguntas('325','186','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','Inocuidad')","javascript:VerFicha('325','186')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/325-Modulo186.zip,,,enapres,17.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/325-Modulo186.zip,152
2012,18,325,Encuesta Nacional de Programas Presupuestales - ENAPRES,Servicios de Extensión Agraria,"javascript:VerPreguntas('325','187','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','Servicios+de+Extensi%F3n+Agraria')","javascript:VerFicha('325','187')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/325-Modulo187.zip,,,enapres,18.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/325-Modulo187.zip,121
2012,18,325,Encuesta Nacional de Programas Presupuestales - ENAPRES,Financiamiento,"javascript:VerPreguntas('325','188','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','Financiamiento')","javascript:VerFicha('325','188')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/325-Modulo188.zip,,,enapres,19.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/325-Modulo188.zip,122
2012,18,325,Encuesta Nacional de Programas Presupuestales - ENAPRES,Costos de Producción de la Actividad Agropecuaria,"javascript:VerPreguntas('325','189','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','Costos+de+Producci%F3n+de+la+Actividad+Agropecuaria')","javascript:VerFicha('325','189')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/325-Modulo189.zip,,,enapres,20.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/325-Modulo189.zip,155
2013,18,406,Encuesta Nacional de Programas Presupuestales - ENAPRES,CARACTERÍSTICAS DE LA VIVIENDA Y DEL HOGAR-URBANO Y RURAL,"javascript:VerPreguntas('406','415','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','CARACTER%CDSTICAS+DE+LA+VIVIENDA+Y+DEL+HOGAR%2DURBANO+Y+RURAL')","javascript:VerFicha('406','415')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/406-Modulo415.zip,,,enapres,0.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/406-Modulo415.zip,415
2013,18,406,Encuesta Nacional de Programas Presupuestales - ENAPRES,CARACTERÍSTICAS DE LOS RESIDENTES HABITUALES DEL HOGAR-URBANO Y RURAL,"javascript:VerPreguntas('406','416','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','CARACTER%CDSTICAS+DE+LOS+RESIDENTES+HABITUALES+DEL+HOGAR%2DURBANO+Y+RURAL')","javascript:VerFicha('406','416')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/406-Modulo416.zip,,,enapres,1.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/406-Modulo416.zip,416
2013,18,406,Encuesta Nacional de Programas Presupuestales - ENAPRES,SERVICIOS EDUCATIVOS BÁSICOS-URBANO Y RURAL,"javascript:VerPreguntas('406','417','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','SERVICIOS+EDUCATIVOS+B%C1SICOS%2DURBANO+Y+RURAL')","javascript:VerFicha('406','417')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/406-Modulo417.zip,,,enapres,2.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/406-Modulo417.zip,417
2013,18,406,Encuesta Nacional de Programas Presupuestales - ENAPRES,TELECOMUNICACIÓN-RURAL,"javascript:VerPreguntas('406','418','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','TELECOMUNICACI%D3N%2DRURAL')","javascript:VerFicha('406','418')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/406-Modulo418.zip,,,enapres,3.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/406-Modulo418.zip,418
2013,18,406,Encuesta Nacional de Programas Presupuestales - ENAPRES,SEGURIDAD CIUDADANA-URBANO,"javascript:VerPreguntas('406','419','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','SEGURIDAD+CIUDADANA%2DURBANO')","javascript:VerFicha('406','419')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/406-Modulo419.zip,,,enapres,4.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/406-Modulo419.zip,419
2013,18,406,Encuesta Nacional de Programas Presupuestales - ENAPRES,EMPLEO-URBANO Y RURAL,"javascript:VerPreguntas('406','420','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','EMPLEO%2DURBANO+Y+RURAL')","javascript:VerFicha('406','420')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/406-Modulo420.zip,,,enapres,5.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/406-Modulo420.zip,420
2013,18,406,Encuesta Nacional de Programas Presupuestales - ENAPRES,CARACTERÍSTICAS DE LA ACTIVIDAD Y LA EXPLOTACIÓN AGROPECUARIA 1,"javascript:VerPreguntas('406','421','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','CARACTER%CDSTICAS+DE+LA+ACTIVIDAD+Y+LA+EXPLOTACI%D3N+AGROPECUARIA++1')","javascript:VerFicha('406','421')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/406-Modulo421.zip,,,enapres,6.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/406-Modulo421.zip,421
2013,18,406,Encuesta Nacional de Programas Presupuestales - ENAPRES,CARACTERÍSTICAS DE LA ACTIVIDAD Y LA EXPLOTACIÓN AGROPECUARIA 2,"javascript:VerPreguntas('406','422','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','CARACTER%CDSTICAS+DE+LA+ACTIVIDAD+Y+LA+EXPLOTACI%D3N+AGROPECUARIA+2')","javascript:VerFicha('406','422')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/406-Modulo422.zip,,,enapres,7.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/406-Modulo422.zip,422
2013,18,406,Encuesta Nacional de Programas Presupuestales - ENAPRES,CULTIVOS COSECHADOS DE LA EXPLOTACIÓN AGROPECUARIA,"javascript:VerPreguntas('406','423','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','CULTIVOS+COSECHADOS+DE+LA+EXPLOTACI%D3N+AGROPECUARIA')","javascript:VerFicha('406','423')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/406-Modulo423.zip,,,enapres,8.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/406-Modulo423.zip,423
2013,18,406,Encuesta Nacional de Programas Presupuestales - ENAPRES,CARACTERÍSTICAS DE LOS CULTIVOS COSECHADOS,"javascript:VerPreguntas('406','424','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','CARACTER%CDSTICAS+DE+LOS+CULTIVOS+COSECHADOS')","javascript:VerFicha('406','424')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/406-Modulo424.zip,,,enapres,9.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/406-Modulo424.zip,424
2013,18,406,Encuesta Nacional de Programas Presupuestales - ENAPRES,BUENAS PRÁCTICAS AGRÍCOLAS,"javascript:VerPreguntas('406','425','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','BUENAS+PR%C1CTICAS+AGR%CDCOLAS')","javascript:VerFicha('406','425')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/406-Modulo425.zip,,,enapres,10.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/406-Modulo425.zip,425
2013,18,406,Encuesta Nacional de Programas Presupuestales - ENAPRES,PRODUCCIÓN DE LA ACTIVIDAD PECUARIA 1,"javascript:VerPreguntas('406','426','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','PRODUCCI%D3N+DE+LA+ACTIVIDAD+PECUARIA+1')","javascript:VerFicha('406','426')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/406-Modulo426.zip,,,enapres,11.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/406-Modulo426.zip,426
2013,18,406,Encuesta Nacional de Programas Presupuestales - ENAPRES,PRODUCCIÓN DE LA ACTIVIDAD PECUARIA 2,"javascript:VerPreguntas('406','427','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','PRODUCCI%D3N+DE+LA+ACTIVIDAD+PECUARIA+2')","javascript:VerFicha('406','427')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/406-Modulo427.zip,,,enapres,12.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/406-Modulo427.zip,427
2013,18,406,Encuesta Nacional de Programas Presupuestales - ENAPRES,BUENAS PRÁCTICAS PECUARIAS,"javascript:VerPreguntas('406','428','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','BUENAS+PR%C1CTICAS+PECUARIAS')","javascript:VerFicha('406','428')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/406-Modulo428.zip,,,enapres,13.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/406-Modulo428.zip,428
2013,18,406,Encuesta Nacional de Programas Presupuestales - ENAPRES,INOCUIDAD,"javascript:VerPreguntas('406','429','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','INOCUIDAD')","javascript:VerFicha('406','429')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/406-Modulo429.zip,,,enapres,14.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/406-Modulo429.zip,429
2013,18,406,Encuesta Nacional de Programas Presupuestales - ENAPRES,SERVICIOS DE EXTENSIÓN AGRARIA,"javascript:VerPreguntas('406','430','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','SERVICIOS+DE+EXTENSI%D3N++AGRARIA')","javascript:VerFicha('406','430')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/406-Modulo430.zip,,,enapres,15.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/406-Modulo430.zip,430
2013,18,406,Encuesta Nacional de Programas Presupuestales - ENAPRES,FINANCIAMIENTO,"javascript:VerPreguntas('406','431','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','FINANCIAMIENTO')","javascript:VerFicha('406','431')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/406-Modulo431.zip,,,enapres,16.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/406-Modulo431.zip,431
2014,18,438,Encuesta Nacional de Programas Presupuestales - ENAPRES,CAP 100: CARACTERISTICAS DEL HOGAR Y LA VIVIENDA (URBANO Y RURAL),"javascript:VerPreguntas('438','560','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','CAP+100%3A+CARACTERISTICAS+DEL+HOGAR+Y+LA+VIVIENDA+%28URBANO+Y+RURAL%29')","javascript:VerFicha('438','560')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/438-Modulo560.zip,,,enapres,0.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/438-Modulo560.zip,560
2014,18,438,Encuesta Nacional de Programas Presupuestales - ENAPRES,CAP 100AB: TV PERÚ - RADIO NACIONAL (URBANO Y RURAL),"javascript:VerPreguntas('438','561','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','CAP+100AB%3A+TV+PER%DA+%2D+RADIO+NACIONAL+%28URBANO+Y+RURAL%29')","javascript:VerFicha('438','561')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/438-Modulo561.zip,,,enapres,1.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/438-Modulo561.zip,561
2014,18,438,Encuesta Nacional de Programas Presupuestales - ENAPRES,CAP 200: CARACTERISTICAS DE LOS RESIDENTES HABITUALES DEL HOGAR (URBANO Y RURAL),"javascript:VerPreguntas('438','562','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','CAP+200%3A+CARACTERISTICAS+DE+LOS+RESIDENTES+HABITUALES+DEL+HOGAR+%28URBANO+Y+RURAL%29')","javascript:VerFicha('438','562')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/438-Modulo562.zip,,,enapres,2.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/438-Modulo562.zip,562
2014,18,438,Encuesta Nacional de Programas Presupuestales - ENAPRES,CAP 200A: CARACTERISTICAS MIGRATORIAS Y REMESAS DEL HOGAR (URBANO Y RURAL),"javascript:VerPreguntas('438','563','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','CAP+200A%3A+CARACTERISTICAS+MIGRATORIAS+Y+REMESAS+DEL+HOGAR+%28URBANO+Y+RURAL%29')","javascript:VerFicha('438','563')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/438-Modulo563.zip,,,enapres,3.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/438-Modulo563.zip,563
2014,18,438,Encuesta Nacional de Programas Presupuestales - ENAPRES,"CAP 300: DISCAPACIDAD, PROGRAMAS SOCIALES, EDUCACIÓN Y AUTOIDENTIFICACIÓN ÉTNICA (URBANO Y RURAL)","javascript:VerPreguntas('438','564','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','CAP+300%3A+DISCAPACIDAD%2C+PROGRAMAS+SOCIALES%2C+EDUCACI%D3N+Y+AUTOIDENTIFICACI%D3N+%C9TNICA+%28URBANO+Y+RURAL%29')","javascript:VerFicha('438','564')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/438-Modulo564.zip,,,enapres,4.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/438-Modulo564.zip,564
2014,18,438,Encuesta Nacional de Programas Presupuestales - ENAPRES,CAP 500: TELECOMUNICACIÓN RURAL (RURAL),"javascript:VerPreguntas('438','565','Encuesta+Nacional+de+Programas+Presupuestales+%2D+ENAPRES','CAP+500%3A+TELECOMUNICACI%D3N+RURAL+%28RURAL%29')","javascript:VerFicha('438','565')",https://proyectos.inei.gob.pe/iinei/srienaho/descarga/SPSS/438-Modulo565.zip,,,enapres,5.0,https://proyectos.inei.gob.pe/iinei/srienaho/descarga/DBF/438-Modulo565.zip,565
